type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,-0.5520535534442895,0.30613212812362095,-0.610090198942289,-0.009134894631750025,-0.14368859946335077,-0.31132008513363574,0.5884093055380876,-0.43243582345622444,0.1340692318873535,-1.2182234364742943,-0.4123701173289809,5
white,-0.16630469238390547,-0.05844296642348681,0.009382661277790676,-0.8919909849127409,-0.08659641762583717,0.4211554207572774,0.3937793392143472,-1.3662540508770855,-0.5503803943420927,-1.6886645932657807,0.5938179764125633,6
white,0.06514462425232485,-0.6053056082441486,0.49119488589340826,2.628923184660258,0.02758794604919006,0.8155653085446922,0.5884093055380876,1.7353564901994334,-0.05259884799340557,-1.1510175569326533,-1.5862562266941167,5
white,0.06514462425232485,-0.6053056082441486,0.49119488589340826,2.628923184660258,0.02758794604919006,0.8155653085446922,0.5884093055380876,1.7353564901994334,-0.05259884799340557,-1.1510175569326533,-1.5862562266941167,5
white,-0.3977540090201358,-0.6660681240019998,0.49119488589340826,-0.6187260045876724,3.3103884017062195,1.8297621628551874,0.7476520052575115,-0.3323838705182459,-0.6748257809292646,-1.1510175569326533,-0.9154641641997529,6
white,-0.3977540090201358,-0.6053056082441486,0.49119488589340826,-0.5346444721799589,3.3389344926249764,1.8297621628551874,0.7299583719553533,-0.3323838705182459,-0.7370484742228491,-1.285429316015935,-0.9154641641997529,6
white,-0.16630469238390547,-0.1799679979391895,-0.4035992455355958,0.41127276740681706,0.37014103707427154,-0.14228727608188654,0.783039271861828,0.23457719613012612,-0.5503803943420927,-0.4789587615162436,-0.5800681329525711,6
white,-0.474903781232213,-0.6053056082441486,-0.33476892773336464,-0.8499502187088842,0.02758794604919006,0.13943407233769542,0.6414902054445623,-0.43243582345622444,0.009623845300181713,0.19310003390016608,-0.8316151563879578,6
white,-0.3977540090201358,-0.6660681240019998,-0.4035992455355958,-0.8499502187088842,0.11322621880546029,0.13943407233769542,0.6768774720488787,-0.43243582345622444,0.1340692318873535,0.19310003390016608,-0.8316151563879578,6
white,0.1422943964644021,-0.9698807027912564,-0.05944765652444046,-0.8499502187088842,0.05613403696794687,0.4211554207572774,0.9068947049769355,-0.5324877763941659,-0.36371231446133373,-0.008517604724756928,-0.4123701173289809,7
white,-0.7835028700805199,0.6707072226707287,-0.4035992455355958,-0.21933872565103357,0.1988644915617307,1.8297621628551874,1.5969464037611059,-0.23233191758030444,0.3207373117681098,-0.07572348426639794,-0.5800681329525711,4
white,-0.7835028700805199,0.73146973842858,-0.4724295633378269,-0.21933872565103357,0.28450276431800114,1.773417893171271,1.614640037063264,-0.2656825685596183,0.19629192518093805,-0.07572348426639794,-0.5800681329525711,5
white,-0.16630469238390547,-0.1799679979391895,-0.4035992455355958,0.41127276740681706,0.37014103707427154,-0.14228727608188654,0.783039271861828,0.23457719613012612,-0.5503803943420927,-0.4789587615162436,-0.5800681329525711,6
white,-0.243454464595982,-0.909118187033405,0.2158736146844837,-0.09321642703946352,0.31304885523675796,0.08308980265377904,0.6061029388402458,0.10117459221287083,0.8807415514103816,-0.34454700243296194,-0.5800681329525711,5
white,-0.012005147959751692,-0.909118187033405,-0.05944765652444046,-0.8079094525050275,0.1703184006429739,0.026745532969862637,1.0130565047898847,-0.9993968901045965,0.818518858116797,-0.6133705205995256,1.01306301547154,6
white,-0.474903781232213,-0.5445430924862973,-0.19710829212890274,-0.9130113680146694,0.3415949461555147,0.47749969044119384,0.1460684729841322,-1.099448843042575,0.7562961648232098,0.32751179298344735,0.4261199607889731,7
white,-0.7835028700805199,-1.0914057343069588,0.07821297908002181,-0.9130113680146694,0.02758794604919006,-0.5366971638693013,-0.5970641257065129,-1.2328514469598304,0.631850778236038,-0.4789587615162436,0.34227095297717797,7
white,-0.629203325656366,-0.9698807027912564,0.2158736146844837,-0.9340317511165976,-0.31496514497589145,0.47749969044119384,-0.13702965985039928,-1.1995007959805164,0.5696280849424534,-1.2182234364742943,0.34227095297717797,6
white,-0.3206042368080592,-0.8483556712755537,1.8678012419380294,-0.955052134218526,2.5967361287373003,0.4211554207572774,0.2876175394013979,-0.5658384273734798,-0.5645208034321582,-1.0166057978493712,-1.1670111876351397,6
white,-0.243454464595982,-0.5445430924862973,0.2158736146844837,-0.8709706018108127,-0.4862416904884321,-0.08594300639797016,1.3315419042287326,-1.299552748918458,-0.5503803943420927,-0.07572348426639794,0.4261199607889731,6
white,-0.012005147959751692,-0.7875931555177025,0.14704329688225296,1.357190006993593,-0.37205732681340503,0.36481115107336104,1.7208018368762135,0.5013824039646738,-0.7992711675164365,-0.21013524334967995,-0.7477661485761627,6
white,-0.9378024145046736,-0.909118187033405,-0.4035992455355958,1.4622919225032347,-0.229326872219621,1.097286656964274,0.5530220389337712,0.834888913757849,0.5074053916488662,-1.1510175569326533,-1.3347092032587298,6
white,-0.474903781232213,0.2453696123657696,-1.1607327413601376,-0.177297959447177,-0.3435112358946482,-0.31132008513363574,-0.6678386589151458,-0.5324877763941659,-0.6748257809292646,-1.0166057978493712,-0.24467210170539067,6
white,0.1422943964644021,-0.8483556712755537,0.28470393248671483,-0.8919909849127409,-0.5147877814071888,0.7592210388607757,-0.08394875994392463,-0.699241031290735,0.8807415514103816,-1.285429316015935,-0.49621912514077593,6
white,-0.3206042368080592,-0.7268306397598511,-0.5412598811400581,-0.1142368101413918,1.0267011282056773,-0.02959873671405376,0.12837483968197397,0.13452524319218465,-1.1726073272779518,-0.4789587615162436,-1.5862562266941167,6
white,-0.9378024145046736,-0.909118187033405,-0.4035992455355958,1.4622919225032347,-0.229326872219621,1.097286656964274,0.5530220389337712,0.834888913757849,0.5074053916488662,-1.1510175569326533,-1.3347092032587298,6
white,-0.16630469238390547,0.7922322541864311,-1.7113752837779863,-0.9130113680146694,-0.6004260541634591,-0.7620742426049669,0.623796572142404,-1.2328514469598304,-1.2348300205715363,-1.285429316015935,0.006874921729996099,5
white,-0.474903781232213,0.2453696123657696,-1.1607327413601376,-0.177297959447177,-0.3435112358946482,-0.31132008513363574,-0.6678386589151458,-0.5324877763941659,-0.6748257809292646,-1.0166057978493712,-0.24467210170539067,6
white,-0.012005147959751692,-0.6053056082441486,-0.33476892773336464,-0.8499502187088842,-0.5147877814071888,0.026745532969862637,0.11068120637981575,-0.6658903803114212,-0.425935007754921,-0.4789587615162436,-0.1608230938935941,6
white,-0.7835028700805199,0.06308206509221555,-1.9866965549869104,-0.8919909849127409,0.2274105824804875,-0.08594300639797016,0.07529393977549932,-0.43243582345622444,0.009623845300181713,0.05868827481688408,-1.1670111876351397,5
white,-0.629203325656366,-0.4837805767284459,-0.5412598811400581,0.2010689363875335,-0.45769559956967526,-0.19863154576580294,0.1460684729841322,-1.4663060038150642,0.009623845300181713,-0.27734112289132096,1.767704085777699,7
white,-0.3977540090201358,-0.5445430924862973,-1.2983933769645997,-0.8919909849127409,-0.42914950865091844,2.8439590171656826,1.030750138092043,-0.899344937166655,-0.48815770104850553,-0.7477822796828076,-0.5800681329525711,5
white,-0.3977540090201358,-0.6660681240019998,-0.05944765652444046,-0.7028075369953858,-0.28641905405713464,-0.02959873671405376,-0.34935325947629786,-0.699241031290735,0.6940734715296253,0.7307470702332934,0.17457293735358628,8
white,0.1422943964644021,-0.6053056082441486,-0.19710829212890274,0.9788231111588824,-0.1722346903821074,-0.5366971638693013,-0.19011055975687394,0.5013824039646738,-0.5503803943420927,-1.2182234364742943,-0.8316151563879578,5
white,-0.7835028700805199,-0.4230180609705946,0.7665161571023325,0.49535429981453033,-0.0009581448695667481,0.9845981175964413,2.269304469243118,0.3012784980887908,-0.7370484742228491,-0.14292936380803895,-1.2508601954469347,6
white,-0.3206042368080592,-0.24073051369704085,-0.610090198942289,-0.177297959447177,0.1417723097242171,1.1254587918062324,2.171989486081248,0.3679798000474185,0.631850778236038,0.46192355206672936,-0.8316151563879578,5
white,-0.9378024145046736,-0.4230180609705946,-0.2659386099311335,-0.13525719324332025,0.1988644915617307,0.026745532969862637,1.508478237250315,0.5680837059233014,2.934090430098715,1.2011882270247796,-0.4123701173289809,5
white,1.0680916630093233,-0.6660681240019998,0.9730071105090258,-0.9340317511165976,-0.058050326707080366,-1.212828400076298,-0.7740004587280951,-0.19898126660099064,-1.6703888736266364,-0.27734112289132096,-1.1670111876351397,6
white,-0.3977540090201358,-0.6660681240019998,-0.05944765652444046,-0.7028075369953858,-0.28641905405713464,-0.02959873671405376,-0.34935325947629786,-0.699241031290735,0.6940734715296253,0.7307470702332934,0.17457293735358628,8
white,0.1422943964644021,-0.6053056082441486,-0.19710829212890274,0.9788231111588824,-0.1722346903821074,-0.5366971638693013,-0.19011055975687394,0.5013824039646738,-0.5503803943420927,-1.2182234364742943,-0.8316151563879578,5
white,-0.08915492017182892,-0.9698807027912564,0.28470393248671483,-0.8499502187088842,-0.37205732681340503,0.026745532969862637,-0.5085959591957219,-1.6330592587116333,0.25851461847452256,-1.0838116773910123,1.8515530935894942,7
white,-0.16630469238390547,-0.11920548218133815,0.14704329688225296,-0.8709706018108127,-0.4006034177321617,-0.5930414335532177,-0.8270813586345697,-1.1661501450012026,0.5696280849424534,0.7979529497749344,1.264610038906927,7
white,0.1422943964644021,-0.9698807027912564,-0.1282779743266716,0.705558130833814,0.2274105824804875,-0.25497581544971937,-0.22549782636119037,0.46803175298535993,-1.7326115669202236,0.19310003390016608,-0.999313172011548,5
white,-0.3977540090201358,1.2175698644913904,-0.2659386099311335,-0.009134894631750025,0.11322621880546029,-0.5366971638693013,-0.19011055975687394,0.067823941233557,0.3207373117681098,-1.0838116773910123,-1.2508601954469347,5
white,-0.3206042368080592,-0.7268306397598511,-0.05944765652444046,-0.8499502187088842,-0.08659641762583717,0.19577834202161182,-0.030867860037449978,-0.5991890783527936,1.0674096312911407,1.6044235042746258,0.09072392954179119,6
white,-0.08915492017182892,-0.8483556712755537,0.14704329688225296,2.2190257141726555,-0.1722346903821074,1.1536309266481906,0.8892010716747772,1.2684473764890027,-0.05259884799340557,0.46192355206672936,-1.0831621798233446,6
white,-0.08915492017182892,0.0023195493343645362,-0.8165811523489822,0.1380077870817483,0.1988644915617307,0.928253847912525,0.8538138050704609,-0.032228011704384475,-0.3014896211677492,-0.7477822796828076,-0.4123701173289809,5
white,0.06514462425232485,-0.7268306397598511,-0.1282779743266716,0.5794358322222437,-0.2578729631383778,0.646532499492943,1.614640037063264,0.6347850078819661,0.6940734715296253,-0.4789587615162436,-0.8316151563879578,6
white,-0.08915492017182892,0.549182191155026,2.0054618775424915,1.3361696238916647,-0.31496514497589145,1.3226637356999398,0.6945711053510369,0.9015902157164767,-0.6748257809292646,-0.5461646410578846,-1.5024072188823214,5
white,-0.08915492017182892,0.6099447069128773,2.074292195344723,1.3361696238916647,-0.3435112358946482,1.209975196332107,0.6414902054445623,0.9349408666958275,-0.6126030876356773,-0.4789587615162436,-1.5024072188823214,6
white,-0.012005147959751692,0.30613234613081686,2.143122513146954,1.1680065590762376,-0.3435112358946482,1.3790080053838563,0.7122647386531951,0.9015902157164767,-0.7992711675164365,-0.6133705205995256,-1.5024072188823214,6
white,-0.3206042368080592,-0.5445430924862973,-0.05944765652444046,1.65147537042059,-0.1722346903821074,2.1678277809586857,1.5261718705524732,0.834888913757849,0.009623845300181713,-0.34454700243296194,-0.6639171407643676,6
white,-0.08915492017182892,0.549182191155026,2.0054618775424915,1.3361696238916647,-0.31496514497589145,1.3226637356999398,0.6945711053510369,0.9015902157164767,-0.6748257809292646,-0.5461646410578846,-1.5024072188823214,5
white,-0.08915492017182892,0.6099447069128773,2.074292195344723,1.3361696238916647,-0.3435112358946482,1.209975196332107,0.6414902054445623,0.9349408666958275,-0.6126030876356773,-0.4789587615162436,-1.5024072188823214,6
white,-0.012005147959751692,0.30613212812362095,2.143122513146954,1.1680065590762376,-0.3435112358946482,1.3790080053838563,0.7122647386531951,0.9015902157164767,-0.7992711675164365,-0.6133705205995256,-1.5024072188823214,6
white,-0.8606526422925971,-0.4230180609705946,0.7665161571023325,0.43229315050874534,-0.20078078130086421,1.9424507022230202,2.25161083594096,0.33462914906810465,-0.6126030876356773,-0.41175288197460297,-1.2508601954469347,5
white,-0.243454464595982,-0.6053056082441486,0.07821297908002181,-0.7868890694030991,-0.6004260541634591,0.928253847912525,0.3583920726100308,-1.5663579567530055,0.25851461847452256,-0.8821940387660893,1.767704085777699,7
white,-0.243454464595982,-0.7875931555177025,0.07821297908002181,-0.7658686863011709,-0.6289721450822159,0.9845981175964413,0.3583920726100308,-1.5997086077323195,0.19629192518093805,-0.8149881592244487,1.767704085777699,7
white,0.21944416867647862,-1.0306432185491075,0.009382661277790676,-0.7868890694030991,-0.45769559956967526,1.1536309266481906,0.5707156722359293,-1.0327475410839104,-0.05259884799340557,-0.6133705205995256,0.84536499984795,7
white,-0.08915492017182892,-0.4837805767284459,-0.19710829212890274,1.4622919225032347,-0.3435112358946482,1.773417893171271,2.198529936034485,0.7348369608199076,-1.1103846339843646,-0.7477822796828076,-1.0831621798233446,6
white,-0.9378024145046736,0.0023195493343645362,2.3496134665536474,2.198005331070727,-0.28641905405713464,-0.25497581544971937,0.8538138050704609,1.0683434706130828,-0.48815770104850553,-0.21013524334967995,-1.418558211070525,6
white,1.0680916630093233,-0.4533993188495202,0.28470393248671483,-0.8919909849127409,-0.6289721450822159,-0.8747627819727997,-0.6324513923108294,-1.1327994940218888,-1.6703888736266364,-1.1510175569326533,0.7615159920361549,7
white,1.993888929554246,0.12384458085006689,0.9730071105090258,1.0629046435665959,-0.5698605659590696,-1.49454974849588,-0.5793704924043547,0.3012784980887908,-2.0437250333881516,-1.5542528341824988,-0.32852110951718577,4
white,-0.9378024145046736,0.0023195493343645362,2.3496134665536474,2.198005331070727,-0.28641905405713464,-0.25497581544971937,0.8538138050704609,1.0683434706130828,-0.48815770104850553,-0.21013524334967995,-1.418558211070525,6
white,0.1422943964644021,-0.5445430924862973,0.353534250288946,1.6935161366244464,0.11322621880546029,1.209975196332107,1.3492355375308909,0.9349408666958275,-1.359275407158708,-0.6133705205995256,-1.1670111876351397,5
white,-0.08915492017182892,-1.3344557973383642,0.009382661277790676,0.8737211956492407,-0.058050326707080366,1.8861064325391037,0.8184265384661444,0.5013824039646738,1.1296323245847253,-0.8149881592244487,-0.9154641641997529,5
white,-0.9378024145046736,-0.7875931555177025,-0.5412598811400581,1.3992307731974496,-0.1722346903821074,1.3790080053838563,0.8538138050704609,0.7681876117992213,0.7562961648232098,-0.9493999183077303,-0.9154641641997529,5
white,0.21944416867647862,-0.21034925581811517,0.5600252036956394,2.828616824128577,0.08468012788670348,0.7592210388607757,0.9599756048834102,1.7687071411787472,-1.4214981004522926,-0.4789587615162436,-1.2508601954469347,5
white,0.1422943964644021,-0.5445430924862973,0.353534250288946,1.6935161366244464,0.11322621880546029,1.209975196332107,1.3492355375308909,0.9349408666958275,-1.359275407158708,-0.6133705205995256,-1.1670111876351397,5
white,0.06514462425232485,-1.2736932815805126,0.009382661277790676,1.8826995845418018,-0.14368859946335077,0.19577834202161182,-0.11933602654824106,0.9015902157164767,-0.1148215412869901,-1.2182234364742943,-1.0831621798233446,6
white,-0.08915492017182892,-1.3344557973383642,0.009382661277790676,0.8737211956492407,-0.058050326707080366,1.8861064325391037,0.8184265384661444,0.5013824039646738,1.1296323245847253,-0.8149881592244487,-0.9154641641997529,5
white,-0.08915492017182892,-0.6660681240019998,0.2158736146844837,2.3241276296822972,-0.45769559956967526,1.6607293538034382,0.9776692381855684,1.4352006313855719,-0.36371231446133373,0.3947176725250884,-1.1670111876351397,6
white,-0.08915492017182892,-0.6660681240019998,0.2158736146844837,2.3241276296822972,-0.45769559956967526,1.6607293538034382,0.9776692381855684,1.4352006313855719,-0.36371231446133373,0.3947176725250884,-1.1670111876351397,6
white,-0.243454464595982,-0.05844296642348681,-0.2659386099311335,-0.8709706018108127,-0.14368859946335077,0.36481115107336104,1.2607673710200997,-0.6658903803114212,0.3207373117681098,0.46192355206672936,-0.1608230938935941,5
white,-0.5520535534442895,-1.0306432185491075,1.5236496529268746,0.6424969815280288,0.7412402190181097,1.8861064325391037,0.8361201717683027,0.4013304510267323,-2.0437250333881516,-0.9493999183077303,-1.418558211070525,6
white,-0.012005147959751692,-0.4230180609705946,0.9730071105090258,2.797086249475685,-0.11514250854459397,0.8155653085446922,2.4639344355668586,1.7687071411787472,-1.1103846339843646,-0.07572348426639794,-1.3347092032587298,5
white,-0.012005147959751692,-0.1799679979391895,1.24832838171795,1.65147537042059,-0.0009581448695667481,2.1114835112747694,1.4023164374373656,1.1683954235510243,-1.2970527138651236,-0.41175288197460297,-1.0831621798233446,5
white,-0.3977540090201358,0.42765715963932327,0.14704329688225296,0.7896396632415272,-0.20078078130086421,-0.08594300639797016,0.6061029388402458,0.7014863098405938,0.009623845300181713,-0.14292936380803895,-1.1670111876351397,5
white,-0.3977540090201358,0.42765715963932327,0.14704329688225296,0.7896396632415272,-0.20078078130086421,-0.08594300639797016,0.6061029388402458,0.7014863098405938,0.009623845300181713,-0.14292936380803895,-1.1670111876351397,5
white,-1.3235512755650578,0.883376027823208,-2.1931875083936037,-0.8289298356069559,0.2559566733992443,-1.2691726697602146,-0.22549782636119037,-0.23233191758030444,2.5607542703371995,-0.8821940387660893,-0.6639171407643676,4
white,-0.9378024145046736,-0.1799679979391895,-0.5412598811400581,-0.45056293977224554,-0.42914950865091844,-0.31132008513363574,0.4822475057251383,-1.099448843042575,0.5696280849424534,-0.6133705205995256,0.6776669842243598,6
white,-0.16630469238390547,-1.2129307658226613,0.5600252036956394,-0.7868890694030991,-0.6004260541634591,-0.8184185122888833,-0.5439832258000382,-1.1995007959805164,-0.1770442345805774,-0.7477822796828076,1.0969120232833367,6
white,-0.012005147959751692,-0.1799679979391895,1.24832838171795,1.65147537042059,-0.0009581448695667481,2.1114835112747694,1.4023164374373656,1.1683954235510243,-1.2970527138651236,-0.41175288197460297,-1.0831621798233446,5
white,0.06514462425232485,-0.11920548218133815,1.1106677461134877,1.65147537042059,0.11322621880546029,1.491696544751689,1.4200100707395238,1.1683954235510243,-1.1103846339843646,-0.21013524334967995,-1.0831621798233446,5
white,-1.0149521867167501,0.12384458085006689,-1.9178662371846795,0.053926254674035,-0.28641905405713464,-0.5366971638693013,-0.5085959591957219,-0.43243582345622444,0.009623845300181713,-0.14292936380803895,-0.24467210170539067,5
white,0.45089348531270895,-0.6053056082441486,0.009382661277790676,1.4202511562993778,-0.058050326707080366,0.646532499492943,0.3937793392143472,1.2350967255096519,-1.2970527138651236,0.05868827481688408,-1.418558211070525,5
white,0.1422943964644021,-1.0914057343069588,-0.05944765652444046,0.29566066034621097,0.08468012788670348,0.026745532969862637,0.2699239060992397,0.16787589417149848,0.4451826983552816,-1.285429316015935,-0.6639171407643676,5
white,-0.243454464595982,-0.909118187033405,-0.2659386099311335,-0.09321642703946352,0.05613403696794687,-0.9311070516567161,0.535328405631613,0.16787589417149848,0.4451826983552816,-1.1510175569326533,-1.1670111876351397,6
white,-0.629203325656366,-1.2736932815805126,1.0418374283112566,-0.8079094525050275,1.0267011282056773,0.5338439601251103,0.7476520052575115,-0.6325397293321073,-0.05259884799340557,-1.1510175569326533,-0.5800681329525711,6
white,-0.3977540090201358,-0.909118187033405,0.28470393248671483,-0.9130113680146694,-0.8573408724322703,1.8297621628551874,0.4822475057251383,-1.1661501450012026,0.3207373117681098,-0.34454700243296194,0.4261199607889731,6
white,0.1422943964644021,0.30613212812362095,-0.610090198942289,0.3271912349991036,-0.6575182360009727,-0.08594300639797016,0.18145573958844863,-0.23233191758030444,-0.48815770104850553,-0.7477822796828076,0.006874921729996099,5
white,-0.5520535534442895,-0.6053056082441486,0.009382661277790676,0.4533135336106736,-0.5147877814071888,0.9845981175964413,1.5438655038546314,0.3679798000474185,1.440745791052656,0.05868827481688408,-0.6639171407643676,7
